"year","state","industry","ann_avg_establishment_count","ann_avg_employment","ann_total_wages","ann_avg_weekly_wage","ann_avg_pay"
2008,"Rhode Island","Unclassified",74,25,618460,477,24821
2008,"South Carolina","Natural resources and mining",1219,13225,393069165,572,29723
2008,"South Carolina","Construction",14609,111062,4481432626,776,40351
2008,"South Carolina","Manufacturing",5108,242176,11186598275,888,46192
2008,"South Carolina","Trade, transportation, and utilities",29789,371164,12202614031,632,32877
2008,"South Carolina","Information",1712,28526,1387074425,935,48624
2008,"South Carolina","Financial activities",11900,99623,4520259542,873,45374
2008,"South Carolina","Professional and business services",19907,221965,8997875419,780,40537
2008,"South Carolina","Education and health services",9316,183242,6851270474,719,37389
2008,"South Carolina","Leisure and hospitality",10444,217704,3215427670,284,14770
2008,"South Carolina","Other services",10659,50491,1293824334,493,25625
2008,"South Carolina","Unclassified",4,3,64882,428,22245
2008,"South Dakota","Natural resources and mining",602,4677,154810996,637,33098
2008,"South Dakota","Construction",3729,22255,820398219,709,36863
2008,"South Dakota","Manufacturing",1113,42695,1612517003,726,37768
2008,"South Dakota","Trade, transportation, and utilities",7721,81061,2443764788,580,30147
2008,"South Dakota","Information",486,6959,273197046,755,39259
2008,"South Dakota","Financial activities",2994,30625,1269512184,797,41454
2008,"South Dakota","Professional and business services",3984,28054,1076995497,738,38390
2008,"South Dakota","Education and health services",2427,57002,2160076826,729,37895
2008,"South Dakota","Leisure and hospitality",3032,43220,541163246,241,12521
2008,"South Dakota","Other services",2076,10485,253644690,465,24191
2008,"Tennessee","Natural resources and mining",952,10876,414041128,732,38069
2008,"Tennessee","Construction",13164,127826,5588206818,841,43717
2008,"Tennessee","Manufacturing",7221,360284,17370429494,927,48213
2008,"Tennessee","Trade, transportation, and utilities",38637,597294,22216842858,715,37196
2008,"Tennessee","Information",2561,49725,2608711256,1009,52463
2008,"Tennessee","Financial activities",14402,143407,8089887054,1085,56412
2008,"Tennessee","Professional and business services",23344,320552,14203725864,852,44310
2008,"Tennessee","Education and health services",13882,349691,14922531489,821,42673
2008,"Tennessee","Leisure and hospitality",12886,273813,4866679688,342,17774
2008,"Tennessee","Other services",11954,71144,1951527723,528,27431
2008,"Tennessee","Unclassified",583,1323,73917805,1074,55864
2008,"Texas","Natural resources and mining",17926,289828,27564857845,1829,95108
2008,"Texas","Construction",45620,672827,32966767963,942,48997
2008,"Texas","Manufacturing",23749,923234,55895030034,1164,60543
2008,"Texas","Trade, transportation, and utilities",130951,2128995,88922721445,803,41767
2008,"Texas","Information",9787,216924,14574120580,1292,67185
2008,"Texas","Financial activities",60778,639968,39328234748,1182,61453
2008,"Texas","Professional and business services",99227,1336046,74152071467,1067,55501
2008,"Texas","Education and health services",57412,1198491,47393855340,760,39545
2008,"Texas","Leisure and hospitality",46435,1006132,17490861834,334,17384
2008,"Texas","Other services",53461,294445,8584715029,561,29156
2008,"Texas","Unclassified",2795,4883,227018868,894,46496
2008,"Utah","Natural resources and mining",953,16997,987014205,1117,58072
2008,"Utah","Construction",12800,90469,3559295828,757,39343
2008,"Utah","Manufacturing",3898,125009,5823965401,896,46588
2008,"Utah","Trade, transportation, and utilities",17776,245638,8457619998,662,34431
2008,"Utah","Information",1667,29518,1409293727,918,47744
2008,"Utah","Financial activities",10827,74050,3468991310,901,46847
2008,"Utah","Professional and business services",16102,160146,7174299848,862,44798
2008,"Utah","Education and health services",7468,132727,4810046843,697,36240
2008,"Utah","Leisure and hospitality",5737,114752,1782836966,299,15536
2008,"Utah","Other services",6227,32150,838282900,501,26075
2008,"Utah","Unclassified",107,93,4852133,1006,52314
2008,"Vermont","Natural resources and mining",438,3190,105618558,637,33114
2008,"Vermont","Construction",3216,15596,644237109,794,41308
2008,"Vermont","Manufacturing",1110,34997,1773223719,974,50669
2008,"Vermont","Trade, transportation, and utilities",5625,58817,1932617385,632,32858
2008,"Vermont","Information",499,5762,255318878,852,44311
2008,"Vermont","Financial activities",1772,12604,708301568,1081,56198
2008,"Vermont","Professional and business services",4261,22764,1095018656,925,48104
2008,"Vermont","Education and health services",2248,54954,2059210486,721,37472
2008,"Vermont","Leisure and hospitality",2162,32718,585803628,344,17905
2008,"Vermont","Other services",2006,8873,245125208,531,27625
2008,"Vermont","Unclassified",0,0,1570,72,3768
2008,"Virginia","Natural resources and mining",1979,21370,872470140,785,40828
2008,"Virginia","Construction",26566,223475,10004949196,861,44770
2008,"Virginia","Manufacturing",6255,264948,12919645616,938,48763
2008,"Virginia","Trade, transportation, and utilities",46036,653933,23470913837,690,35892
2008,"Virginia","Information",4032,87626,6675393386,1465,76180
2008,"Virginia","Financial activities",21650,183958,11387950098,1190,61905
2008,"Virginia","Professional and business services",48406,659581,46294331987,1350,70187
2008,"Virginia","Education and health services",24221,413788,17381096264,808,42005
2008,"Virginia","Leisure and hospitality",18091,349334,5930221128,326,16976
2008,"Virginia","Other services",23958,130593,4666273938,687,35731
2008,"Virginia","Unclassified",1692,2314,96280907,800,41608
2008,"Washington","Natural resources and mining",7816,89019,2266461185,490,25460
2008,"Washington","Construction",24887,185878,9190809273,951,49445
2008,"Washington","Manufacturing",7465,287242,17594889372,1178,61255
2008,"Washington","Trade, transportation, and utilities",38829,537582,21373718722,765,39759
2008,"Washington","Information",3238,104932,10920393508,2001,104071
2008,"Washington","Financial activities",17771,148784,9023992823,1166,60651
2008,"Washington","Professional and business services",28947,339063,19689844581,1117,58071
2008,"Washington","Education and health services",17989,341666,13892446007,782,40661
2008,"Washington","Leisure and hospitality",17652,278786,5079058768,350,18218
2008,"Washington","Other services",51343,116841,2998170185,493,25660
2008,"Washington","Unclassified",2,0,21235,1633,84940
2008,"West Virginia","Natural resources and mining",1354,32088,2125621615,1274,66244
2008,"West Virginia","Construction",5360,39194,1714316765,841,43739
2008,"West Virginia","Manufacturing",1464,56496,2686819290,915,47558
2008,"West Virginia","Trade, transportation, and utilities",11655,138654,4345578889,603,31341
2008,"West Virginia","Information",671,11145,470235549,811,42192
2008,"West Virginia","Financial activities",4069,28457,1072471663,725,37687
2008,"West Virginia","Professional and business services",6354,60927,2241201367,707,36785
2008,"West Virginia","Education and health services",5021,110475,3897744654,678,35282
2008,"West Virginia","Leisure and hospitality",4451,72870,1023231939,270,14042
2008,"West Virginia","Other services",4076,21356,531541419,479,24889
2008,"West Virginia","Unclassified",298,367,18850704,989,51434
2008,"Wisconsin","Natural resources and mining",2290,23567,734950869,600,31185
2008,"Wisconsin","Construction",16557,118149,5871622805,956,49697
2008,"Wisconsin","Manufacturing",10100,492748,23710661763,925,48119
2008,"Wisconsin","Trade, transportation, and utilities",35186,536744,17735367515,635,33043
2008,"Wisconsin","Information",2163,50142,2537608814,973,50608
2008,"Wisconsin","Financial activities",13111,158836,8275732058,1002,52102
2008,"Wisconsin","Professional and business services",21229,280152,12636433879,867,45106
2008,"Wisconsin","Education and health services",13342,376188,15295615909,782,40659
2008,"Wisconsin","Leisure and hospitality",15919,259090,3520779935,261,13589
2008,"Wisconsin","Other services",15763,86556,1952720625,434,22560
2008,"Wisconsin","Unclassified",6969,6326,273250961,831,43192
2008,"Wyoming","Natural resources and mining",1567,31606,2285301308,1391,72307
2008,"Wyoming","Construction",4001,28123,1360664538,930,48383
2008,"Wyoming","Manufacturing",640,9962,485541489,937,48738
2008,"Wyoming","Trade, transportation, and utilities",5094,53253,1897846037,685,35638
2008,"Wyoming","Information",360,4004,148501676,713,37091
2008,"Wyoming","Financial activities",2169,11627,520108660,860,44733
2008,"Wyoming","Professional and business services",3875,18646,804390599,830,43141
2008,"Wyoming","Education and health services",1874,23507,867911669,710,36921
2008,"Wyoming","Leisure and hospitality",2215,34489,563180627,314,16329
2008,"Wyoming","Other services",1693,8360,265081643,610,31710
